Title,Note,URL,Tags,Comment
4-chōme-20-4 Kōenjiminami,kabaneri tokyo,https://www.google.com/maps/place/4-ch%C5%8Dme-20-4+K%C5%8Denjiminami/data=!4m2!3m1!1s0x6018f28813d15555:0x58cdf410f0259190,,
RENTON ARCHIVES,,https://www.google.com/maps/place/RENTON+ARCHIVES/data=!4m2!3m1!1s0x6000e772a83115d5:0x3cbf998eed2cdf4f,,
RADICAL vintage&new clothing,,https://www.google.com/maps/place/RADICAL+vintage%26new+clothing/data=!4m2!3m1!1s0x354e1ec825cdfa03:0x29e36be15f4e3f41,,
Cloud Closet,,https://www.google.com/maps/place/Cloud+Closet/data=!4m2!3m1!1s0x60188defdb041b7b:0xaabafe27fbe820cf,,
SAFARI 1st Shop,,https://www.google.com/maps/place/SAFARI+1st+Shop/data=!4m2!3m1!1s0x6018f27d2313c015:0xca6cf81ed83c58ba,,
BOZO 2,,https://www.google.com/maps/place/BOZO+2/data=!4m2!3m1!1s0x6018f3004cb19157:0x6afecaa12200a1a1,,
unstitch,,https://www.google.com/maps/place/unstitch/data=!4m2!3m1!1s0x6018f27d2ee3a5bf:0xeee98577b123eb30,,
signal,,https://www.google.com/maps/place/signal/data=!4m2!3m1!1s0x6018f36b1719317d:0x38ce542dc09492d6,,
Witty Vintage,,https://www.google.com/maps/place/Witty+Vintage/data=!4m2!3m1!1s0x6018f5c40bb6c8dd:0x43d8f0eec6a1bca3,,
REM,,https://www.google.com/maps/place/REM/data=!4m2!3m1!1s0x60188b8054eb97d3:0xbe572360c66f31dc,,
ENAM,,https://www.google.com/maps/place/ENAM/data=!4m2!3m1!1s0x6018f301e51d611f:0xa9ab90c764cc10f6,,
古着買取 BAZZSTORE渋谷ファイヤー通り店(バズストア),,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E8%B2%B7%E5%8F%96+BAZZSTORE%E6%B8%8B%E8%B0%B7%E3%83%95%E3%82%A1%E3%82%A4%E3%83%A4%E3%83%BC%E9%80%9A%E3%82%8A%E5%BA%97(%E3%83%90%E3%82%BA%E3%82%B9%E3%83%88%E3%82%A2)/data=!4m2!3m1!1s0x60188ca890b0d61f:0x22f3a3ac6a76a050,,
RADD LOUNGE,,https://www.google.com/maps/place/RADD+LOUNGE/data=!4m2!3m1!1s0x60188ca8b5ac0001:0xc0a6ffabb8e2cb5a,,
HOWDAY,,https://www.google.com/maps/place/HOWDAY/data=!4m2!3m1!1s0x601dbd10f0485893:0xf68e21c23ca7598a,,
SUNTRAP,,https://www.google.com/maps/place/SUNTRAP/data=!4m2!3m1!1s0x6018f27d53a95975:0x616177b993bf127c,,
Atlantis Vintage Tokyo,,https://www.google.com/maps/place/Atlantis+Vintage+Tokyo/data=!4m2!3m1!1s0x6018f3716e756c9d:0x447870765d3d6fcf,,
Whistler,,https://www.google.com/maps/place/Whistler/data=!4m2!3m1!1s0x6018f287e1fc0001:0x6dd9d6debfe9ad02,,
Hard Off,,https://www.google.com/maps/place/Hard+Off/data=!4m2!3m1!1s0x6018f27d8edb7f25:0xd88817aece541411,,
pug tokyo,,https://www.google.com/maps/place/pug+tokyo/data=!4m2!3m1!1s0x6018f37722653659:0xffdc5ba05bb594a4,,
RAGTAG Shimo-kitazawa,,https://www.google.com/maps/place/RAGTAG+Shimo-kitazawa/data=!4m2!3m1!1s0x6018f36afec2b741:0x53940d2aa265c384,,
OTSU TOKYO,,https://www.google.com/maps/place/OTSU+TOKYO/data=!4m2!3m1!1s0x6018f3144fdb5cfb:0x62d832054b86cc75,,
olgou,,https://www.google.com/maps/place/olgou/data=!4m2!3m1!1s0x60188b4f1d3c73e3:0x5f999fb40859f209,,
Coverchord Nakameguro,,https://www.google.com/maps/place/Coverchord+Nakameguro/data=!4m2!3m1!1s0x60188b4e7c6a449b:0xc62659a0a3e16656,,
GENERAL STORE,,https://www.google.com/maps/place/GENERAL+STORE/data=!4m2!3m1!1s0x60188b4de13b8607:0xaad19caf930c7165,,
Jantiques,,https://www.google.com/maps/place/Jantiques/data=!4m2!3m1!1s0x60188b49896eaaab:0x659aed9a3cc15912,,
TEMPORARY,,https://www.google.com/maps/place/TEMPORARY/data=!4m2!3m1!1s0x60188b5c3141fbf9:0xc32ed72a3ca6d45b,,
PLUS EIGHTY ONE,,https://www.google.com/maps/place/PLUS+EIGHTY+ONE/data=!4m2!3m1!1s0x60188b969809574b:0x9a0c94e126cf4d8c,,
Gabber,,https://www.google.com/maps/place/Gabber/data=!4m2!3m1!1s0x60188bd400cdb363:0x2f7fc48f64f8e989,,
recollection Tokyo,,https://www.google.com/maps/place/recollection+Tokyo/data=!4m2!3m1!1s0x60188b09fdc8d731:0x72e854f814f1bcb2,,
ELIMINATOR,,https://www.google.com/maps/place/ELIMINATOR/data=!4m2!3m1!1s0x60188b44efd6f6b9:0x38666386c31df991,,
dask,,https://www.google.com/maps/place/dask/data=!4m2!3m1!1s0x6018f500212fc6f1:0xda44aab84a8ec1f8,,
NEXUSⅦ.,,https://www.google.com/maps/place/NEXUS%E2%85%A6./data=!4m2!3m1!1s0x60188ca8e2d77453:0xfd5f76b36f76e0fb,,
3-chōme-24-9 Jingūmae,,https://www.google.com/maps/place/3-ch%C5%8Dme-24-9+Jing%C5%ABmae/data=!4m2!3m1!1s0x60188ca347f236cb:0x77a63dcca952494d,,
voss,,https://www.google.com/maps/place/voss/data=!4m2!3m1!1s0x60188d4d3e31b6b1:0xa24f76db489ed2c5,,
Brooch Omotesando,,https://www.google.com/maps/place/Brooch+Omotesando/data=!4m2!3m1!1s0x60188b5fe4acb229:0xc24ede334520490c,,
Brooch Nakameguro,,https://www.google.com/maps/place/Brooch+Nakameguro/data=!4m2!3m1!1s0x60188b90119bb557:0xb33c1166afb55a01,,
Brooch Daikanyama,,https://www.google.com/maps/place/Brooch+Daikanyama/data=!4m2!3m1!1s0x60188b44f18cdd5b:0x70e5b8da74a086bf,,
ブランド古着の買取・販売専門 WHY NOT,,https://www.google.com/maps/place/%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E5%8F%A4%E7%9D%80%E3%81%AE%E8%B2%B7%E5%8F%96%E3%83%BB%E8%B2%A9%E5%A3%B2%E5%B0%82%E9%96%80+WHY+NOT/data=!4m2!3m1!1s0x600370ce7ac9f62b:0xb248bce9dddecd65,,
Branche Nagoya,,https://www.google.com/maps/place/Branche+Nagoya/data=!4m2!3m1!1s0x600377007be279a1:0xd69478935b33120a,,
floccinaucinihilipilification,,https://www.google.com/maps/place/floccinaucinihilipilification/data=!4m2!3m1!1s0x6018f38a0ff50993:0xc728322c25a03a46,,
PAT MARKET,,https://www.google.com/maps/place/PAT+MARKET/data=!4m2!3m1!1s0x60188df17b579b15:0x68e2a1d4ff037f62,,
'bout,,https://www.google.com/maps/place/''bout'/data=!4m2!3m1!1s0x60188fab2114db81:0x857f107efefab057,,
Boutique Ushiromae,,https://www.google.com/maps/place/Boutique+Ushiromae/data=!4m2!3m1!1s0x6018f395555ffcb1:0xd1adfb4b6d3c4fcf,,
CVBIN,,https://www.google.com/maps/place/CVBIN/data=!4m2!3m1!1s0x6018f31e20cf8047:0x729ffbc19411d1ef,,
kissmet,,https://www.google.com/maps/place/kissmet/data=!4m2!3m1!1s0x6018f27d21dec025:0xac3678a4eba8de49,,
ÉLÉMENTS,,https://www.google.com/maps/place/%C3%89L%C3%89MENTS/data=!4m2!3m1!1s0x60188b4590e778b9:0x1faacbf2665463a9,,
blue room,,https://www.google.com/maps/place/blue+room/data=!4m2!3m1!1s0x60188de5f050fe25:0xbf850074aa3b68fc,,
BINGO Shibuya MODI Store,,https://www.google.com/maps/place/BINGO+Shibuya+MODI+Store/data=!4m2!3m1!1s0x60188ddab9469e8f:0xf520b750cf4b3c7c,,
10tow(トウ),,https://www.google.com/maps/place/10tow(%E3%83%88%E3%82%A6)/data=!4m2!3m1!1s0x60188ca947a20e6f:0xe785030200f53999,,
Modescape Shibuya,,https://www.google.com/maps/place/Modescape+Shibuya/data=!4m2!3m1!1s0x60188ca8ca527513:0x601edd544f0f23d2,,
SAMUEL FINCH,,https://www.google.com/maps/place/SAMUEL+FINCH/data=!4m2!3m1!1s0x60008f6b739b528b:0x7e45749899c40b2a,,
古着屋 FINCH vintage&archive store,,https://www.google.com/maps/place/%E5%8F%A4%E7%9D%80%E5%B1%8B+FINCH+vintage%26archive+store/data=!4m2!3m1!1s0x6018f33e9c3f7887:0xfd6f4c503b95097c,,
Waves,,https://www.google.com/maps/place/Waves/data=!4m2!3m1!1s0x355aa3c08593629d:0x73542f8b1cb17169,,
Only One,,https://www.google.com/maps/place/Only+One/data=!4m2!3m1!1s0x601893aae553d6b1:0x1644abde0f125d46,,
PAT MARKET IKEBUKURO,,https://www.google.com/maps/place/PAT+MARKET+IKEBUKURO/data=!4m2!3m1!1s0x60188d131da309b1:0x2e25729ddd974c1f,,
Lusty【名古屋 古着屋】,,https://www.google.com/maps/place/Lusty%E3%80%90%E5%90%8D%E5%8F%A4%E5%B1%8B+%E5%8F%A4%E7%9D%80%E5%B1%8B%E3%80%91/data=!4m2!3m1!1s0x600371e688a97ffd:0x3a4985377a4f6de1,,
Coil,,https://www.google.com/maps/place/Coil/data=!4m2!3m1!1s0x6001094ece6beeed:0x702668f19418372b,,
AKO,,https://www.google.com/maps/place/AKO/data=!4m2!3m1!1s0x6000e71b6e1e1799:0x4fa97b64b643197c,,
branche,,https://www.google.com/maps/place/branche/data=!4m2!3m1!1s0x6000e7172864d681:0xb1de59d44f07dea0,,
PAT MARKET,,https://www.google.com/maps/place/PAT+MARKET/data=!4m2!3m1!1s0x6000e700098af1f1:0x599723cce5a112d0,,
スキキライ,,https://www.google.com/maps/place/%E3%82%B9%E3%82%AD%E3%82%AD%E3%83%A9%E3%82%A4/data=!4m2!3m1!1s0x6000e711cbe45555:0x3fe7b1fad27502fc,,
CETTEN 本店 / Archive select,,https://www.google.com/maps/place/CETTEN+%E6%9C%AC%E5%BA%97+%2F+Archive+select/data=!4m2!3m1!1s0x6000e7f44f2386f3:0x50888cf33fa238b9,,
CETTEN サクラビル店 /中崎町古着屋/Nakazaki-cho used clothing shop,,https://www.google.com/maps/place/CETTEN+%E3%82%B5%E3%82%AF%E3%83%A9%E3%83%93%E3%83%AB%E5%BA%97+%2F%E4%B8%AD%E5%B4%8E%E7%94%BA%E5%8F%A4%E7%9D%80%E5%B1%8B%2FNakazaki-cho+used+clothing+shop/data=!4m2!3m1!1s0x6000e7a7028b62e5:0xcaf5df36dfce9be3,,
ele vintage&used clothing,,https://www.google.com/maps/place/ele+vintage%26used+clothing/data=!4m2!3m1!1s0x6000e73ac621e243:0xc7c2b5b3222bacb6,,
PROVIDÉNCE designers archive&vintage clothing,,https://www.google.com/maps/place/PROVID%C3%89NCE+designers+archive%26vintage+clothing/data=!4m2!3m1!1s0x6000e77e5ff0a18d:0x740d502fd6d08bad,,
aaar,,https://www.google.com/maps/place/aaar/data=!4m2!3m1!1s0x60188ba73cdc2015:0x47fc3df2b46d019e,,
DE CHIRICO,,https://www.google.com/maps/place/DE+CHIRICO/data=!4m2!3m1!1s0x60188baab4350df7:0x797780b45ecbb70d,,
BLANK BLACK MARKET,,https://www.google.com/maps/place/BLANK+BLACK+MARKET/data=!4m2!3m1!1s0x6018f35e90d6a2f9:0x18729b9d4a6e9f35,,
NOIR,,https://www.google.com/maps/place/NOIR/data=!4m2!3m1!1s0x6018f4a2504d7445:0xbd6d29bc613c9752,,
HeralDo,,https://www.google.com/maps/place/HeralDo/data=!4m2!3m1!1s0x6018f53912bcb8f1:0x27b980490e348170,,
Grange,,https://www.google.com/maps/place/Grange/data=!4m2!3m1!1s0x6018f38f82a198f9:0x7dd9342bafb5539d,,
charlie（チャーリー）,,https://www.google.com/maps/place/charlie%EF%BC%88%E3%83%81%E3%83%A3%E3%83%BC%E3%83%AA%E3%83%BC%EF%BC%89/data=!4m2!3m1!1s0x6018f31c723bfc75:0xaaaf993bd182e23e,,
ONtheCORNER,,https://www.google.com/maps/place/ONtheCORNER/data=!4m2!3m1!1s0x60185ddc7084570d:0xbfb33dc3bdc0825c,,
fog,,https://www.google.com/maps/place/fog/data=!4m2!3m1!1s0x3553eb9b9f847809:0x1b5158f197926337,,
Archive Store,,https://www.google.com/maps/place/Archive+Store/data=!4m2!3m1!1s0x60188ca891057f49:0x66eca7433db939c3,,
WEBoffline,,https://www.google.com/maps/place/WEBoffline/data=!4m2!3m1!1s0x6018f54d94a17f05:0x8ddac325050fc74c,,
fernweh,,https://www.google.com/maps/place/fernweh/data=!4m2!3m1!1s0x6018f3ca8b7a9f2f:0xa32c7173d1d618b7,,
Carrefour,,https://www.google.com/maps/place/Carrefour/data=!4m2!3m1!1s0x6018f5219f632393:0x15936c809b1ff7b0,,
EROTIC,,https://www.google.com/maps/place/EROTIC/data=!4m2!3m1!1s0x6018f55b9c34fbcf:0xbc285eed017abb22,,
KAKKO,,https://www.google.com/maps/place/KAKKO/data=!4m2!3m1!1s0x6018f301ad50568d:0x288ecce114c3afff,,
ヌーベルノーム,,https://www.google.com/maps/place/%E3%83%8C%E3%83%BC%E3%83%99%E3%83%AB%E3%83%8E%E3%83%BC%E3%83%A0/data=!4m2!3m1!1s0x600370d2ff1a7a07:0x8190601beb7df739,,
kame,,https://www.google.com/maps/place/kame/data=!4m2!3m1!1s0x60188ca89e74ffff:0xfcb31523c076fa28,,
qont,,https://www.google.com/maps/place/qont/data=!4m2!3m1!1s0x60188ca89ddbf649:0xad85545452fdc79b,,
sumday,,https://www.google.com/maps/place/sumday/data=!4m2!3m1!1s0x60188b000a6e2771:0xfa20e374a3504b2b,,
DISSONANCE,,https://www.google.com/maps/place/DISSONANCE/data=!4m2!3m1!1s0x60188c98d0daaaab:0x78dcac843cbcdf33,,
6 ( ロク / roku ),,https://www.google.com/maps/place/6+(+%E3%83%AD%E3%82%AF+%2F+roku+)/data=!4m2!3m1!1s0x60188b4d8624cf55:0x931943809b6ab9ad,,
giorno loobus,,https://www.google.com/maps/place/giorno+loobus/data=!4m2!3m1!1s0x6000e7120b41b231:0x8dcdae6ec80d53bd,,
HYPE,,https://www.google.com/maps/place/HYPE/data=!4m2!3m1!1s0x60010960331e5667:0x804b361e2f4103f7,,
CASANOVA vintage 離れ,,https://www.google.com/maps/place/CASANOVA+vintage+%E9%9B%A2%E3%82%8C/data=!4m2!3m1!1s0x60188d8005844557:0xcb547005b61d98d5,,
gamu store,,https://www.google.com/maps/place/gamu+store/data=!4m2!3m1!1s0x60206d002526c835:0xc876ee8105ab70d5,,
GUILD,,https://www.google.com/maps/place/GUILD/data=!4m2!3m1!1s0x3543bf00207c2c0d:0x2dc54aaf160cb29c,,
kagamirock,,https://www.google.com/maps/place/kagamirock/data=!4m2!3m1!1s0x60188b9d3b5eb185:0x7c9e6667b5e876c7,,
Rat used clothing,,https://www.google.com/maps/place/Rat+used+clothing/data=!4m2!3m1!1s0x355aa33932c15a4b:0x2116302d73f08a67,,
infini Dress/ アンフィニードレス,,https://www.google.com/maps/place/infini+Dress%2F+%E3%82%A2%E3%83%B3%E3%83%95%E3%82%A3%E3%83%8B%E3%83%BC%E3%83%89%E3%83%AC%E3%82%B9/data=!4m2!3m1!1s0x355aa20f00c5bd71:0x51665a974b945086,,
LeeLoo,,https://www.google.com/maps/place/LeeLoo/data=!4m2!3m1!1s0x60188d753ad8aef5:0xbb28722c47edbd9a,,
JizhoH,,https://www.google.com/maps/place/JizhoH/data=!4m2!3m1!1s0x6000e7481b8d310d:0x84d3aaad98ec2430,,
mushroom,,https://www.google.com/maps/place/mushroom/data=!4m2!3m1!1s0x5ff4c99157cc92af:0x26a62e5cda28f73f,,
"35°42'07.5""N 139°39'02.9""E",,"https://www.google.com/maps/search/35.7020768,139.6508039",,
SQUALL _ TOKYO,,https://www.google.com/maps/place/SQUALL+_+TOKYO/data=!4m2!3m1!1s0x6018f3fb7c672a45:0xbfc11e368ecc8c3c,,
EQUAL LAB STORE,,https://www.google.com/maps/place/EQUAL+LAB+STORE/data=!4m2!3m1!1s0x600377004b471261:0x5e7f50fb79c568fe,,
hundred buyers,,https://www.google.com/maps/place/hundred+buyers/data=!4m2!3m1!1s0x60188d69cc4383b5:0x5f0c862515b554b2,,
Bay Apt.,,https://www.google.com/maps/place/Bay+Apt./data=!4m2!3m1!1s0x60188828d4db8799:0x6a43366856fccc87,,
Concept Shop WTS,,https://www.google.com/maps/place/Concept+Shop+WTS/data=!4m2!3m1!1s0x60188de445571293:0x13480a6002c4a120,,
dude 原宿,,https://www.google.com/maps/place/dude+%E5%8E%9F%E5%AE%BF/data=!4m2!3m1!1s0x60188ca3435c16ab:0xd2ebec56d75aea82,,
LOVERZ-10 brand archive & used clothing,,https://www.google.com/maps/place/LOVERZ-10+brand+archive+%26+used+clothing/data=!4m2!3m1!1s0x354191005cb3e813:0x8a83b7a9fbb91da,,
seam used clothing,,https://www.google.com/maps/place/seam+used+clothing/data=!4m2!3m1!1s0x60188be7b155c047:0x4dc17c027720828e,,
HONEY TRAP,,https://www.google.com/maps/place/HONEY+TRAP/data=!4m2!3m1!1s0x355aa3da12ea28cb:0x2d076bf074fcfa6,,
KIOSQUE CC,,https://www.google.com/maps/place/KIOSQUE+CC/data=!4m2!3m1!1s0x60188d0e24290ef1:0xa2a5952c63fe50e,,
sirius_archives,,https://www.google.com/maps/place/sirius_archives/data=!4m2!3m1!1s0x6000e7f03167cc6f:0xba2348e73415adc,,
anns,,https://www.google.com/maps/place/anns/data=!4m2!3m1!1s0x60188b22a84a822f:0x869c2653059e9e0d,,
LUSTY TOKYO,,https://www.google.com/maps/place/LUSTY+TOKYO/data=!4m2!3m1!1s0x60188dd32da795b3:0x2f36ea1d227580a1,,
SULLEN TOKYO,,https://www.google.com/maps/place/SULLEN+TOKYO/data=!4m2!3m1!1s0x60188ca8ca8dce79:0xd9d66dcbfc604e3e,,
Poppinsch,,https://www.google.com/maps/place/Poppinsch/data=!4m2!3m1!1s0x355407b7a8e5105d:0x4f823cfeef57e941,,
awake,,https://www.google.com/maps/place/awake/data=!4m2!3m1!1s0x355aa3d64d94dcd9:0xb208f6d9a5a74eba,,
